"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.920435667E1,1.271156616E0,-8.608149261E0,-2.528841248E0,9.061518135E0
3.921429667E1,6.387217712E-1,-8.519533539E0,-2.915936279E0,9.027352968E0
3.922423667E1,-1.178050232E-1,-8.670719147E0,-2.790347443E0,9.109406534E0
3.923417667E1,-7.300318909E-1,-8.991651764E0,-2.406695251E0,9.336751579E0
3.924411667E1,-1.095721436E0,-9.425599365E0,-2.114652557E0,9.721845725E0
3.925405667E1,-1.415755920E0,-9.959539032E0,-1.830393677E0,1.022482878E1
3.926399667E1,-1.832040253E0,-1.053284683E1,-1.511107635E0,1.079725336E1
3.927393567E1,-2.233655090E0,-1.076456497E1,-1.419348450E0,1.108510821E1
3.928387567E1,-2.485581207E0,-1.064571213E1,-1.569635925E0,1.104414132E1
3.929381567E1,-2.579735413E0,-1.033226395E1,-1.778002625E0,1.079685169E1
3.930375567E1,-2.473157043E0,-9.885293427E0,-1.923649750E0,1.036995469E1
3.931369567E1,-2.193538513E0,-9.565109253E0,-1.837279358E0,9.983913144E0
3.932363567E1,-1.672771454E0,-9.344767456E0,-1.438358917E0,9.601651916E0
3.933357467E1,-1.027463379E0,-9.126820679E0,-9.840536499E-1,9.237039476E0
3.934351467E1,-3.700305176E-1,-8.910819855E0,-7.228468323E-1,8.947745001E0
3.935345467E1,2.139051819E-1,-8.699908447E0,-6.557862854E-1,8.727211357E0
3.936339467E1,6.941065979E-1,-8.577912140E0,-7.382647705E-1,8.637557266E0
3.937333467E1,1.189276886E0,-8.616980896E0,-9.123527527E-1,8.746377926E0
3.938327467E1,1.591490479E0,-8.765771484E0,-1.130000153E0,8.980450546E0
3.939321467E1,1.933828583E0,-9.023685150E0,-1.361568604E0,9.328475531E0
3.940315467E1,2.162403259E0,-9.401798859E0,-1.525477753E0,9.767133254E0
3.941309367E1,2.216590576E0,-9.736802216E0,-1.550924835E0,1.010563996E1
3.942303367E1,2.230212250E0,-9.901609497E0,-1.430575104E0,1.024998841E1
3.943297367E1,2.207010498E0,-1.000968475E1,-1.242266693E0,1.032511069E1
3.944291367E1,1.931134186E0,-1.000339783E1,-9.568103027E-1,1.023292399E1
3.945285367E1,1.490899658E0,-9.862241364E0,-6.673123169E-1,9.996594032E0
3.946279367E1,9.292675781E-1,-9.672436066E0,-5.388793945E-1,9.731903651E0
3.947273367E1,4.941224670E-1,-9.502988434E0,-5.539979553E-1,9.531938938E0
3.948267267E1,1.957928467E-1,-9.431137848E0,-5.924679565E-1,9.451757203E0
3.949261267E1,-5.313949585E-2,-9.412576447E0,-7.276368713E-1,9.440809001E0
3.950255267E1,-2.163002014E-1,-9.424102478E0,-9.903405762E-1,9.478463364E0
3.951249267E1,-3.098556519E-1,-9.501641235E0,-1.332978058E0,9.599688911E0
3.952243267E1,-3.318598938E-1,-9.558972015E0,-1.614841919E0,9.700092340E0
3.953237267E1,-2.953358459E-1,-9.614656219E0,-1.777403870E0,9.782024432E0
3.954231333E1,-2.418969727E-1,-9.656119995E0,-1.819765778E0,9.829074981E0
3.955225233E1,-1.350192261E-1,-9.727222137E0,-1.781445465E0,9.889925614E0
3.956219233E1,1.110690308E-1,-9.716294861E0,-1.657802582E0,9.857333897E0
3.957213233E1,3.601510620E-1,-9.737251282E0,-1.478475494E0,9.855438148E0
3.958207233E1,5.224136353E-1,-9.855056305E0,-1.271455994E0,9.950459845E0
3.959201233E1,6.527925110E-1,-9.983189850E0,-1.034049683E0,1.005780674E1
3.960195233E1,7.583230591E-1,-1.004575974E1,-7.631130981E-1,1.010320168E1
3.961189233E1,8.104147339E-1,-1.003932312E1,-5.801934814E-1,1.008867708E1
3.962183133E1,7.595205688E-1,-1.003528152E1,-5.789959717E-1,1.008062414E1
3.963177133E1,5.072950745E-1,-1.009021729E1,-8.273295593E-1,1.013677993E1
3.964171133E1,2.194436646E-1,-1.008093658E1,-1.227746887E0,1.015779505E1
3.965165133E1,-2.739303589E-2,-1.004980133E1,-1.554667053E0,1.016937790E1
3.966159133E1,-1.936972046E-1,-9.996063080E0,-1.795815582E0,1.015794021E1
3.967153133E1,-2.972817993E-1,-1.005878265E1,-1.928140411E0,1.024622908E1
3.968147133E1,-3.363505554E-1,-1.024095383E1,-1.986219635E0,1.043720918E1
3.969141033E1,-3.155438232E-1,-1.049856812E1,-1.873504028E0,1.066909170E1
3.970135033E1,-3.433859253E-1,-1.082668579E1,-1.780996399E0,1.097756746E1
3.971129033E1,-5.420228577E-1,-1.113743958E1,-1.839375000E0,1.130131185E1
3.972123033E1,-6.915618896E-1,-1.129730713E1,-1.955383759E0,1.148611909E1
3.973117033E1,-9.544152832E-1,-1.146286285E1,-2.174078979E0,1.170618438E1
3.974111033E1,-1.607656860E0,-1.188902664E1,-2.603535919E0,1.227647809E1
3.975105033E1,-2.408491516E0,-1.251801865E1,-2.988984375E0,1.309334372E1
3.976098933E1,-2.783162384E0,-1.283326309E1,-2.823728027E0,1.343175619E1
3.977092933E1,-2.970422974E0,-1.279015274E1,-2.483784943E0,1.336340553E1
3.978086933E1,-3.041225739E0,-1.258223511E1,-2.177072754E0,1.312636050E1
3.979080933E1,-3.253035278E0,-1.235276230E1,-1.720073090E0,1.288920581E1
3.980074933E1,-3.545227661E0,-1.208751389E1,-1.161285095E0,1.265010728E1
3.981068933E1,-3.553011475E0,-1.171463928E1,-5.788462830E-1,1.225527344E1
3.982062933E1,-3.325783997E0,-1.129102020E1,-5.628295898E-2,1.177077500E1
3.983056933E1,-3.032394104E0,-1.094928085E1,5.766009521E-1,1.137605529E1
3.984050833E1,-2.718047791E0,-1.082713486E1,1.847907257E0,1.131500748E1
3.985044833E1,-2.302212524E0,-1.096814163E1,3.851939850E0,1.185064361E1
3.986038833E1,-1.821412354E0,-1.118339401E1,5.661975861E0,1.266664183E1
3.987032833E1,-1.339264984E0,-1.126257935E1,6.146967316E0,1.290056322E1
3.988026833E1,-9.511221313E-1,-1.087503525E1,5.042264557E0,1.202478510E1
3.989020833E1,-2.754272461E-1,-9.900262299E0,3.024610291E0,1.035564200E1
3.990014833E1,1.673519897E-1,-9.019793243E0,7.834707642E-1,9.055302495E0
3.991008733E1,7.708969116E-2,-8.689579926E0,-9.614506531E-1,8.742947413E0
3.992002733E1,1.185534668E-1,-9.116791534E0,-1.581161957E0,9.253648791E0
3.992996733E1,3.993695068E-1,-1.001821701E1,-1.691033478E0,1.016778060E1
3.993990733E1,1.024170227E0,-1.100511475E1,-1.838925934E0,1.120460280E1
3.994984733E1,1.560804291E0,-1.211805038E1,-2.172881470E0,1.240986177E1
3.995978733E1,1.682201843E0,-1.316108139E1,-3.090323639E0,1.362328766E1
3.996972733E1,2.215393066E0,-1.397957932E1,-4.476291504E0,1.484499208E1
3.997966633E1,2.857707367E0,-1.455782684E1,-5.255121918E0,1.573890467E1
3.998960633E1,2.588267670E0,-1.421234528E1,-5.701942749E0,1.553068057E1
3.999954633E1,2.421215057E0,-1.305944275E1,-5.261708221E0,1.428624866E1
4.000948633E1,2.762355652E0,-1.164937500E1,-4.906047821E0,1.293861862E1
4.001942633E1,2.639012146E0,-1.020517822E1,-4.396956482E0,1.142117656E1
4.002936633E1,2.015708313E0,-9.297765198E0,-3.068169708E0,9.996258452E0
4.003930633E1,9.328601074E-1,-9.183403015E0,-1.285377045E0,9.319727092E0
4.004924633E1,-2.766247559E-1,-9.448052673E0,4.408332825E-1,9.462375735E0
4.005918533E1,-1.119821320E0,-9.618997192E0,1.141376495E0,9.750992107E0
4.006912533E1,-1.546733551E0,-9.692943420E0,6.587800598E-1,9.837658664E0
4.007906533E1,-1.593735809E0,-9.751771088E0,7.888595581E-2,9.881460225E0
4.008900533E1,-1.423240356E0,-9.893226929E0,-4.950205994E-1,1.000732719E1
4.009894533E1,-1.238674164E0,-9.945617981E0,-1.275048523E0,1.010323609E1
4.010888533E1,-9.933343506E-1,-9.811197510E0,-1.865570526E0,1.003626739E1
4.011882533E1,-7.473957825E-1,-9.502689056E0,-2.014660492E0,9.742615494E0
4.012876433E1,-3.558100891E-1,-9.123976593E0,-1.928589478E0,9.332363423E0
4.013870433E1,1.155596924E-1,-8.657845917E0,-1.866169281E0,8.857439683E0
4.014864433E1,5.996530151E-1,-8.142916718E0,-1.745669861E0,8.349493378E0
4.015858433E1,1.074166260E0,-7.576045532E0,-1.590742035E0,7.815418049E0
4.016852433E1,1.680704956E0,-7.094047852E0,-1.514999542E0,7.446174030E0
4.017846433E1,2.294578400E0,-6.735393677E0,-1.395248566E0,7.251023140E0
4.018840433E1,2.833008728E0,-6.437513123E0,-1.211131439E0,7.136830741E0
4.019834333E1,3.369792480E0,-6.225404205E0,-1.157991943E0,7.173012214E0
4.020828333E1,3.919150085E0,-6.092779999E0,-1.275347900E0,7.355828830E0
4.021822333E1,4.475093994E0,-5.992189178E0,-1.225800934E0,7.578613682E0
4.022816333E1,4.924309845E0,-5.932613068E0,-8.801696777E-1,7.760117520E0
4.023810333E1,5.158872070E0,-5.992488556E0,-3.370989990E-1,7.914386639E0
4.024804333E1,5.014422455E0,-6.373596039E0,2.016307068E-1,8.112201549E0
4.025798333E1,4.562212830E0,-6.882837067E0,6.822811890E-1,8.285694878E0
4.026792333E1,4.018393707E0,-7.363188171E0,1.146316223E0,8.466290151E0
4.027786233E1,3.346740417E0,-7.819439392E0,1.813927917E0,8.696817712E0
4.028780233E1,2.371967468E0,-8.342302094E0,2.657872925E0,9.071081654E0
4.029774233E1,1.030457153E0,-8.905281372E0,3.736679535E0,9.712293869E0
4.030768233E1,-5.548960876E-1,-9.671388245E0,4.905598755E0,1.085857078E1
4.031762233E1,-2.301613770E0,-1.060005707E1,5.356910248E0,1.209773215E1
4.032756233E1,-4.095633087E0,-1.149759064E1,4.760251007E0,1.310071717E1
4.033750233E1,-5.570366364E0,-1.228674957E1,3.365002441E0,1.390382817E1
4.034744133E1,-6.998546448E0,-1.286095551E1,1.957928467E0,1.477218037E1
4.035738133E1,-7.867339783E0,-1.316422485E1,1.169667664E0,1.538050629E1
4.036732133E1,-8.431366882E0,-1.308369232E1,6.131250000E-1,1.557712665E1
4.037726133E1,-9.083111572E0,-1.264764908E1,4.721182251E-1,1.557847357E1
4.038720133E1,-9.684860229E0,-1.210817093E1,8.896000671E-1,1.553047679E1
4.039714133E1,-1.032897079E1,-1.187720123E1,1.286873932E0,1.579277022E1
4.040708133E1,-1.000893631E1,-1.178963333E1,8.430468750E-1,1.548822095E1
4.041702033E1,-8.502019958E0,-1.170700516E1,4.911286926E-1,1.447686156E1
4.042696033E1,-6.821464691E0,-1.132200577E1,6.002517700E-1,1.323179872E1
4.043690033E1,-5.406756592E0,-1.054991135E1,6.188131714E-1,1.187082878E1
4.044684033E1,-4.451592865E0,-9.523046722E0,3.598516846E-1,1.051829792E1
4.045678033E1,-3.790118408E0,-8.414601746E0,-1.945953369E-2,9.228808090E0
4.046672033E1,-3.252735901E0,-7.354206848E0,-3.471281433E-1,8.048922111E0
4.047666033E1,-2.747087402E0,-6.606511688E0,-5.694158936E-1,7.177514914E0
4.048659933E1,-2.206860809E0,-6.361471252E0,-6.559359741E-1,6.765264454E0
4.049653933E1,-1.501826935E0,-6.752757568E0,-6.391708374E-1,6.947212267E0
4.050647933E1,-4.676275635E-1,-7.904462585E0,-6.212081909E-1,7.942613167E0
4.051641933E1,6.716532898E-1,-9.695937195E0,-5.557942200E-1,9.735051281E0
4.052635933E1,1.301393738E0,-1.172826096E1,-6.289920044E-1,1.181699461E1
4.053629871E1,1.289418640E0,-1.358619736E1,-3.517684937E-1,1.365178011E1
4.054623871E1,5.351371765E-1,-1.478295868E1,2.528242493E-1,1.479480176E1
4.055617871E1,-9.916877747E-1,-1.491663071E1,-2.469863892E-2,1.494957947E1
4.056611771E1,-2.194885712E0,-1.408705582E1,-1.897603912E0,1.438275236E1
4.057605771E1,-2.845881958E0,-1.326137283E1,-2.469265137E0,1.378623675E1
4.058599771E1,-2.977907410E0,-1.254541168E1,2.640509033E-1,1.289670538E1
4.059593771E1,-2.056273956E0,-1.134954849E1,2.318528595E0,1.176503669E1
4.060587771E1,5.466632080E-1,-9.917326813E0,1.658401337E0,1.006988117E1
4.061581771E1,3.436703339E0,-8.648864594E0,1.373992767E0,9.407531277E0
4.062575771E1,5.571713562E0,-7.771239624E0,3.072959747E0,1.004386574E1
4.063569671E1,6.484216003E0,-7.460635529E0,3.601660309E0,1.052036580E1
4.064563671E1,5.995931396E0,-7.708070984E0,1.607956238E0,9.897023536E0
4.065557671E1,5.128934326E0,-8.432414703E0,-8.152047729E-1,9.903340036E0
4.066551671E1,4.234544220E0,-9.336534576E0,-2.136357422E0,1.047216624E1
4.067545671E1,3.405268707E0,-9.978100433E0,-2.417622528E0,1.081680368E1
4.068539671E1,2.833757172E0,-1.017344421E1,-2.596949615E0,1.087535260E1
4.069533671E1,2.345771942E0,-9.904004517E0,-2.806513824E0,1.055786301E1
4.070527571E1,2.152224426E0,-9.219178619E0,-2.911445618E0,9.904637297E0
4.071521571E1,1.864971771E0,-8.685238953E0,-3.010988617E0,9.379634738E0
4.072515571E1,1.140478363E0,-8.635691986E0,-3.085383911E0,9.240966446E0
4.073509571E1,2.971321106E-1,-8.987909546E0,-3.110681305E0,9.515626289E0
4.074503571E1,-2.495310974E-1,-9.452842712E0,-3.218457184E0,9.988842163E0
4.075497571E1,-6.024971008E-1,-9.871971130E0,-3.490291901E0,1.048813398E1
4.076491571E1,-9.442364502E-1,-1.013213013E1,-3.706292725E0,1.082996995E1
4.077485571E1,-1.123264160E0,-1.034843033E1,-3.512745209E0,1.098595064E1
4.078479471E1,-1.256187744E0,-1.052311707E1,-3.274141388E0,1.109206934E1
4.079473471E1,-1.458117828E0,-1.060978683E1,-2.939437408E0,1.110558313E1
4.080467471E1,-1.658251648E0,-1.053359528E1,-2.268682251E0,1.090198822E1
4.081461471E1,-1.737287292E0,-1.019679565E1,-1.665586395E0,1.047697412E1
4.082455471E1,-1.689686279E0,-9.819879456E0,-1.261875916E0,1.004377434E1
4.083449471E1,-1.432521057E0,-9.497899017E0,-9.821076965E-1,9.655399414E0
4.084443471E1,-8.027806091E-1,-9.188342743E0,-7.735913086E-1,9.255730256E0
4.085437371E1,-1.939965820E-1,-8.935069427E0,-6.343807983E-1,8.959661787E0
4.086431371E1,2.953358459E-1,-8.650361481E0,-4.834945679E-1,8.668895201E0
4.087425371E1,6.515950012E-1,-8.464597778E0,-3.487747192E-1,8.496801481E0
4.088419371E1,9.669891357E-1,-8.454568634E0,-3.126997375E-1,8.515431868E0
4.089413371E1,1.288819885E0,-8.622519379E0,-3.582051086E-1,8.725663759E0
4.090407371E1,1.492097168E0,-8.933572540E0,-4.318519592E-1,9.067610954E0
4.091401371E1,1.565145264E0,-9.293124847E0,-4.540058899E-1,9.434933517E0
4.092395271E1,1.562899933E0,-9.699978790E0,-4.032614136E-1,9.833354692E0
4.093389271E1,1.421593781E0,-1.011177246E1,-2.227368164E-1,1.021364200E1
4.094383271E1,1.093476105E0,-1.043854294E1,8.906478882E-2,1.049603740E1
4.095377271E1,5.695655823E-1,-1.055440201E1,4.590953064E-1,1.057972472E1
4.096371271E1,3.113525391E-2,-1.055200699E1,7.117698669E-1,1.057603126E1
4.097365271E1,-3.966751099E-1,-1.041983185E1,5.667214966E-1,1.044276880E1
4.098359271E1,-6.773414612E-1,-1.008318192E1,-8.981323242E-4,1.010590668E1
4.099353271E1,-8.090675354E-1,-9.757908325E0,-6.656657410E-1,9.813993888E0
4.100347171E1,-8.866062927E-1,-9.537566528E0,-1.162033539E0,9.648915377E0
4.101341171E1,-8.786727905E-1,-9.436826019E0,-1.539249115E0,9.601824776E0
4.102335171E1,-8.000862122E-1,-9.463021545E0,-1.883533173E0,9.681766984E0
4.103329171E1,-6.626719666E-1,-9.554032288E0,-2.178719330E0,9.821684428E0
4.104323171E1,-3.441343689E-1,-9.579928436E0,-2.388582916E0,9.879209769E0
4.105317171E1,2.384541321E-1,-9.461524658E0,-2.408491516E0,9.766173284E0
4.106311171E1,9.559121704E-1,-9.303153992E0,-2.219734039E0,9.611954092E0
4.107305071E1,1.507365417E0,-9.268426208E0,-1.908381500E0,9.582160238E0
4.108299071E1,1.864672394E0,-9.404044189E0,-1.598974915E0,9.719556113E0
4.109293071E1,2.088157654E0,-9.625583496E0,-1.279239807E0,9.932205924E0
4.110287071E1,2.186802521E0,-9.916877747E0,-9.433383179E-1,1.019884585E1
4.111281071E1,2.197729797E0,-1.012644196E1,-6.450086975E-1,1.038223864E1
4.112275071E1,2.156715088E0,-1.001342697E1,-4.701722717E-1,1.025383839E1
4.113269071E1,1.902992706E0,-9.729916534E0,-3.833528137E-1,9.921674072E0
4.114262971E1,1.259630585E0,-9.608668671E0,-4.900808716E-1,9.703265538E0
4.115256971E1,3.995191956E-1,-9.674232330E0,-8.771759033E-1,9.722130648E0
4.116250971E1,-2.595602417E-1,-9.728719025E0,-1.256337433E0,9.812936825E0
4.117244971E1,-6.512956238E-1,-9.692793732E0,-1.493594055E0,9.828797460E0
4.118238971E1,-8.671467590E-1,-9.590107269E0,-1.597178650E0,9.760793030E0
4.119232971E1,-9.134005737E-1,-9.520801392E0,-1.631307678E0,9.702634925E0
4.120226971E1,-8.195457458E-1,-9.569899292E0,-1.635049896E0,9.743100936E0
4.121220871E1,-5.953120422E-1,-9.778265991E0,-1.560355225E0,9.919858399E0
4.122214871E1,-1.731898499E-1,-9.990075531E0,-1.217867432E0,1.006552557E1
4.123208871E1,2.653981018E-1,-1.014485367E1,-7.592211914E-1,1.017668457E1
4.124202871E1,6.517446899E-1,-1.028017227E1,-5.295986938E-1,1.031441651E1
4.125196871E1,8.331674194E-1,-1.049452652E1,-4.707710266E-1,1.053806814E1
4.126190871E1,6.965016174E-1,-1.093880264E1,-7.048841858E-1,1.098359593E1
4.127184871E1,3.403921509E-1,-1.158710449E1,-1.208586731E0,1.165493626E1
4.128178871E1,-1.065783691E-1,-1.235141510E1,-1.766476593E0,1.247754998E1
4.129172771E1,-5.780978394E-1,-1.290616150E1,-2.249073029E0,1.311341036E1
4.130166771E1,-1.180894318E0,-1.320568863E1,-2.542163544E0,1.349990070E1
4.131160771E1,-1.913919983E0,-1.333427124E1,-2.635718994E0,1.372635763E1
4.132154771E1,-2.581531677E0,-1.338127350E1,-2.531086578E0,1.386106726E1
4.133148771E1,-3.115022278E0,-1.330283661E1,-2.336491241E0,1.386102510E1
4.134142771E1,-3.550317078E0,-1.297007858E1,-2.015858002E0,1.359747672E1
4.135136771E1,-4.032913513E0,-1.242341537E1,-1.473685455E0,1.314448134E1
4.136130671E1,-4.621190186E0,-1.179996185E1,-8.490344238E-1,1.270099830E1
4.137124671E1,-4.984335022E0,-1.109013794E1,-1.902543640E-1,1.216022006E1
4.138118671E1,-5.015919342E0,-1.037836807E1,1.163680115E0,1.158551346E1
4.139112671E1,-4.570445709E0,-9.760153656E0,3.898043976E0,1.146055497E1
4.140106671E1,-3.555256805E0,-9.191935272E0,5.717959442E0,1.139414697E1
4.141100671E1,-2.453996887E0,-8.696016541E0,5.736520844E0,1.070282560E1
4.142094671E1,-1.614841919E0,-8.380173340E0,4.505929871E0,9.650825023E0
4.143088571E1,-1.041833496E0,-8.516689453E0,2.584974518E0,8.961110954E0
4.144082571E1,-1.862127686E-1,-9.226962433E0,7.911048889E-1,9.262686321E0
4.145076571E1,9.246272278E-1,-1.017239639E1,-1.595681763E-1,1.021557859E1
4.146070571E1,1.978286133E0,-1.142813507E1,-5.375321960E-1,1.161054814E1
4.147064571E1,2.564018097E0,-1.288879761E1,-1.035546570E0,1.318209578E1
4.148058571E1,2.810106354E0,-1.405681870E1,-1.875150604E0,1.445707575E1
4.149052571E1,3.424428864E0,-1.474164459E1,-3.383114777E0,1.550768403E1
4.150046471E1,3.884571991E0,-1.500554581E1,-4.736300812E0,1.620767873E1
4.151040471E1,3.761677551E0,-1.459749435E1,-5.388943634E0,1.600867805E1
4.152034471E1,3.364553375E0,-1.362646362E1,-5.740861816E0,1.516437353E1
4.153028471E1,2.919678497E0,-1.249107468E1,-5.640420685E0,1.401305872E1
4.154022442E1,2.463726654E0,-1.129506180E1,-5.102140045E0,1.263646323E1
4.155016442E1,1.681004333E0,-1.009515701E1,-4.175716553E0,1.105326103E1
4.156010442E1,6.896159363E-1,-9.413474579E0,-2.896626434E0,9.873171653E0
4.157004442E1,-2.384541321E-1,-9.129066010E0,-1.610051880E0,9.273023975E0
4.157998342E1,-1.108145599E0,-9.164991302E0,-8.352630615E-1,9.269450719E0
4.158992342E1,-2.030826874E0,-9.378447418E0,-7.203021240E-1,9.622804628E0
4.159986342E1,-2.457589417E0,-9.770482178E0,-3.258723450E-1,1.008009229E1
4.160980342E1,-2.606529694E0,-1.006252487E1,1.133143616E-1,1.039525103E1
4.161974342E1,-2.559677124E0,-1.025098297E1,1.272354126E-1,1.056649363E1
4.162968342E1,-1.897304535E0,-1.022568558E1,-3.691323853E-1,1.040676072E1
4.163962342E1,-8.336164856E-1,-1.005010071E1,-9.024732971E-1,1.012491475E1
4.164956242E1,2.932402039E-1,-9.630672913E0,-1.256936188E0,9.716776170E0
4.165950242E1,1.154399414E0,-9.013057251E0,-1.254541168E0,9.172879186E0
4.166944242E1,1.446891174E0,-8.383017426E0,-9.193881226E-1,8.556503360E0
4.167938242E1,1.493594055E0,-7.819738770E0,-7.828720093E-1,7.999501622E0
4.168932242E1,1.574875031E0,-7.321275330E0,-1.068777466E0,7.564627491E0
4.169926242E1,1.763632507E0,-6.994804230E0,-1.468596039E0,7.361688676E0
4.170920242E1,2.047592010E0,-6.794520721E0,-1.773212585E0,7.314535375E0
4.171914142E1,2.409988403E0,-6.663393402E0,-1.871558075E0,7.328818825E0
4.172908142E1,2.888543243E0,-6.538103943E0,-1.795665894E0,7.369864398E0
4.173902142E1,3.386707306E0,-6.469396820E0,-1.580862579E0,7.471412724E0
4.174896142E1,3.792214050E0,-6.311475220E0,-1.262624359E0,7.470597508E0
4.175890142E1,4.067790985E0,-6.174959106E0,-9.048683167E-1,7.449552345E0
4.176884142E1,4.125870209E0,-6.145769806E0,-6.307882690E-1,7.429077017E0
4.177878142E1,3.919299774E0,-6.267017670E0,-4.064048767E-1,7.402809339E0
4.178872142E1,3.705544281E0,-6.536906433E0,-1.901046753E-2,7.514157673E0
4.179866042E1,3.541784821E0,-6.772067413E0,5.626799011E-1,7.663011512E0
4.180860042E1,3.327131195E0,-6.981332245E0,1.238374786E0,7.832137257E0
4.181854042E1,2.865640869E0,-7.273973694E0,1.964365082E0,8.061099247E0
4.182848042E1,2.213447113E0,-7.794890442E0,2.924618225E0,8.614700046E0
4.183842042E1,1.303788757E0,-8.561446381E0,4.172124023E0,9.612744047E0
4.184836042E1,-4.236190796E-2,-9.601932678E0,5.153932343E0,1.089779447E1
4.185830042E1,-1.735940094E0,-1.073777069E1,4.920118561E0,1.193820648E1
4.186823942E1,-3.541934509E0,-1.166853516E1,3.599414978E0,1.271439346E1
4.187817942E1,-5.255870361E0,-1.226968506E1,2.451452179E0,1.357125501E1
4.188811942E1,-6.716383209E0,-1.246368164E1,1.286574554E0,1.421648471E1
4.189805942E1,-7.636968842E0,-1.223256226E1,-1.347198486E-1,1.442140846E1
4.190799942E1,-8.415050812E0,-1.183019897E1,-1.172212372E0,1.456505303E1
4.191793942E1,-9.287286987E0,-1.141735748E1,-1.415007477E0,1.478553339E1
4.192787942E1,-9.958790588E0,-1.127455444E1,-1.023421783E0,1.507781417E1
4.193781842E1,-1.060784088E1,-1.178589111E1,-2.981799316E-1,1.585945865E1
4.194775842E1,-1.088656128E1,-1.252101242E1,9.834548950E-2,1.659224639E1
4.195769842E1,-9.478439484E0,-1.296693512E1,1.942959595E-1,1.606300010E1
4.196763842E1,-7.372468872E0,-1.301318893E1,6.782395935E-1,1.497185334E1
4.197757842E1,-5.706283722E0,-1.243853394E1,1.079105988E0,1.372746408E1
4.198751842E1,-4.333338776E0,-1.101843704E1,1.286275177E0,1.190958789E1
4.199745842E1,-3.493734741E0,-9.382489014E0,1.307680664E0,1.009689612E1
4.200739742E1,-3.178190918E0,-7.974965973E0,1.049916687E0,8.648890381E0
4.201733742E1,-3.156635742E0,-7.075037384E0,8.524772644E-1,7.794050339E0
4.202727742E1,-3.024161224E0,-6.584956512E0,6.339317322E-1,7.273862304E0
4.203721742E1,-2.589315491E0,-6.630910950E0,4.372407532E-1,7.131950239E0
4.204715742E1,-1.894759827E0,-7.629035339E0,9.819580078E-2,7.861420827E0
4.205709742E1,-9.581575012E-1,-9.317224731E0,-6.493496704E-1,9.388844311E0
4.206703742E1,-1.898052979E-1,-1.119731506E1,-1.645528107E0,1.131917194E1
4.207697742E1,4.897814941E-1,-1.291933411E1,-2.468367004E0,1.316213947E1
4.208691642E1,1.148711243E0,-1.417013306E1,-2.844983826E0,1.449848755E1
4.209685642E1,1.711241455E0,-1.485750366E1,-2.907553711E0,1.523573533E1
4.210679642E1,2.150278473E0,-1.465617233E1,-2.274071045E0,1.498661016E1
4.211673642E1,1.683549042E0,-1.361508728E1,-1.079255676E-1,1.371920504E1
4.212667642E1,-6.310876465E-1,-1.298983749E1,5.255421295E0,1.402688856E1
4.213661642E1,-3.362757111E0,-1.261262192E1,9.464368744E0,1.612329503E1
4.214655642E1,-1.702110443E0,-1.170760391E1,4.069437561E0,1.251101480E1
4.215649542E1,8.346643066E-1,-1.051712952E1,6.280938721E-1,1.056887788E1
4.216643542E1,2.553390198E0,-8.899593201E0,-3.694317627E-1,9.266015350E0
4.217637542E1,3.769461365E0,-7.359895020E0,-1.549278259E-1,8.270483439E0
4.218631542E1,4.352798309E0,-6.521189117E0,2.770738220E-1,7.845350886E0
4.219625542E1,4.314477997E0,-6.077811127E0,-1.706451416E-2,7.453509219E0
4.220619542E1,3.882027283E0,-5.943240967E0,-7.900570679E-1,7.142579309E0
4.221613542E1,3.303330688E0,-6.438411255E0,-1.361269226E0,7.363300010E0
4.222607442E1,2.975063324E0,-7.338639221E0,-1.551224213E0,8.069257956E0
4.223601442E1,2.554138641E0,-8.431666260E0,-1.900148621E0,9.012612546E0
4.224595442E1,1.782493286E0,-9.655072174E0,-2.561772766E0,1.014693947E1
4.225589442E1,1.288071442E0,-1.077025314E1,-3.082390137E0,1.127646264E1
4.226583442E1,1.033151550E0,-1.132844238E1,-3.548371124E0,1.191603737E1
4.227577442E1,6.474037170E-1,-1.127425507E1,-3.917204132E0,1.195292630E1
4.228571442E1,-2.993774414E-2,-1.090302704E1,-3.970792694E0,1.160362398E1
4.229565442E1,-7.773335266E-1,-1.042911255E1,-3.655997314E0,1.107867105E1
4.230559342E1,-1.410516815E0,-1.005324417E1,-3.166515198E0,1.063410055E1
4.231553342E1,-1.976340179E0,-9.783654785E0,-2.752775574E0,1.035391688E1
4.232547342E1,-2.246378632E0,-9.517508240E0,-2.348915405E0,1.005716579E1
4.233541342E1,-2.157164154E0,-9.283095703E0,-1.885928192E0,9.715243083E0
4.234535342E1,-1.988165588E0,-9.255403290E0,-1.318009186E0,9.557847073E0
4.235529342E1,-1.907183990E0,-9.433233490E0,-7.695497131E-1,9.654814944E0
4.236523342E1,-1.692979431E0,-9.618398438E0,-3.716770935E-1,9.773326543E0
4.237517242E1,-1.210682373E0,-9.697583771E0,-1.917512512E-1,9.774745590E0
4.238511242E1,-6.465055847E-1,-9.865833893E0,-1.559756470E-1,9.888224121E0
4.239505242E1,-2.146536255E-1,-1.007330246E1,-3.439846802E-1,1.008145942E1
4.240499242E1,1.531315613E-1,-1.020802231E1,-6.071374512E-1,1.022720806E1
4.241493242E1,4.595443726E-1,-1.014290771E1,-8.493338013E-1,1.018877450E1
