"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.495831375E0,-1.647474060E0,3.815565491E0,9.538464661E0,1.040456721E1
2.505773375E0,-1.714833984E0,3.761677551E0,9.595945129E0,1.044859017E1
2.515715375E0,-1.648072815E0,3.941304016E0,9.552236023E0,1.046399706E1
2.525657375E0,-1.399739227E0,4.339476013E0,9.384584656E0,1.043363557E1
2.535599375E0,-1.091530151E0,4.672234039E0,9.179361420E0,1.035769690E1
2.545541375E0,-9.205856323E-1,4.565805359E0,9.121731262E0,1.024207194E1
2.555483375E0,-8.758287048E-1,4.232747955E0,9.301208038E0,1.025649561E1
2.565425375E0,-8.590635681E-1,4.071982269E0,9.592651978E0,1.045648133E1
2.575366375E0,-9.117539978E-1,3.966451721E0,9.914482727E0,1.071732254E1
2.585308375E0,-1.032253418E0,3.553011475E0,1.022074585E1,1.086982444E1
2.595250375E0,-1.112336884E0,3.050356750E0,1.033181488E1,1.082997546E1
2.605192375E0,-9.857002258E-1,2.797831879E0,1.025622208E1,1.067658932E1
2.615134375E0,-8.301736450E-1,2.757565613E0,1.005489075E1,1.045916748E1
2.625076375E0,-6.301895142E-1,2.779420166E0,9.911039886E0,1.031266342E1
2.635018375E0,-3.927832031E-1,2.785856781E0,9.862540741E0,1.025597321E1
2.644960375E0,-1.769320679E-1,2.755469971E0,1.001911514E1,1.039262180E1
2.654902375E0,-9.999206543E-2,2.708168335E0,1.028211823E1,1.063325582E1
2.664844375E0,-1.492396545E-1,2.696941681E0,1.023167313E1,1.058219740E1
2.674786375E0,-3.501219177E-1,2.737058258E0,9.874515839E0,1.025281114E1
2.684728375E0,-7.206015015E-1,2.701731720E0,9.320817261E0,9.731200091E0
2.694669375E0,-9.472302246E-1,2.909349976E0,8.758436737E0,9.277487616E0
2.704611375E0,-9.894424438E-1,3.330124969E0,8.422086182E0,9.110448085E0
2.714553375E0,-1.139580231E0,3.400029602E0,8.238867188E0,8.985420242E0
2.724495375E0,-1.294358368E0,3.375330963E0,8.127349091E0,8.895056264E0
2.734437375E0,-1.467248840E0,3.499123535E0,8.108937378E0,8.952739808E0
2.744379375E0,-1.595382385E0,3.600911865E0,8.215066681E0,9.110385930E0
2.754321375E0,-1.755249939E0,3.578009491E0,8.267308044E0,9.177768605E0
2.764263375E0,-1.922452240E0,3.387455750E0,8.376281433E0,9.237573800E0
2.774205375E0,-2.046544189E0,3.196452942E0,8.618926849E0,9.417619368E0
2.784147375E0,-2.193987579E0,3.078348541E0,8.995843048E0,9.757817552E0
2.794089375E0,-2.240241394E0,2.958447876E0,9.333690491E0,1.004434535E1
2.804031375E0,-2.183060303E0,2.856360168E0,9.534123688E0,1.018940922E1
2.813972375E0,-1.985321503E0,2.786156158E0,9.655371552E0,1.024355248E1
2.823914375E0,-1.750160522E0,2.739602966E0,9.741592255E0,1.026971791E1
2.833856375E0,-1.497036896E0,2.801125031E0,9.763895874E0,1.026747698E1
2.843798375E0,-1.173858948E0,2.915337524E0,9.625433807E0,1.012551795E1
2.853740375E0,-9.219328308E-1,2.983146515E0,9.388775940E0,9.894353790E0
2.863682375E0,-7.643106079E-1,3.035537567E0,9.117240601E0,9.639643935E0
2.873624375E0,-6.589297485E-1,3.102298737E0,8.868757324E0,9.418773930E0
2.883566375E0,-6.018983459E-1,3.200644226E0,8.707542572E0,9.296650081E0
2.893508375E0,-5.857319641E-1,3.240611115E0,8.630303192E0,9.237249348E0
2.903450375E0,-6.312373352E-1,3.256328430E0,8.649463348E0,9.263657573E0
2.913392375E0,-6.724017334E-1,3.268453217E0,8.713530121E0,9.330622578E0
