"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.058480767E1,2.233505402E0,-8.288863220E0,-7.324269104E-1,8.615697827E0
1.059474867E1,2.825973358E0,-8.089178467E0,-2.854563904E-1,8.573355180E0
1.060468867E1,3.235821075E0,-7.943381653E0,2.484832764E-1,8.580768850E0
1.061462967E1,3.543281708E0,-7.779023438E0,6.388714600E-1,8.571826389E0
1.062456967E1,3.735332336E0,-7.599846039E0,9.023236084E-1,8.516135002E0
1.063450967E1,3.626209259E0,-7.373217316E0,1.144819336E0,8.296043544E0
1.064445067E1,3.364403687E0,-7.112908630E0,1.291663971E0,7.973774336E0
1.065439067E1,3.093467102E0,-6.911876678E0,1.380279694E0,7.697320960E0
1.066433167E1,2.823877716E0,-6.761439514E0,1.519639893E0,7.483358542E0
1.067427167E1,2.537523193E0,-6.714137878E0,1.669927368E0,7.369350638E0
1.068421267E1,2.120789795E0,-6.823710022E0,1.891766052E0,7.391856777E0
1.069415267E1,1.612746277E0,-7.107070770E0,2.223625946E0,7.619443407E0
1.070409367E1,1.009949799E0,-7.527995453E0,2.642904053E0,8.042117629E0
1.071403367E1,1.556762695E-1,-8.054300995E0,3.106789398E0,8.634126475E0
1.072397467E1,-1.031205597E0,-8.675060120E0,3.561094666E0,9.434057890E0
1.073391467E1,-2.624342651E0,-9.398356018E0,4.232747955E0,1.063637276E1
1.074385567E1,-4.642445984E0,-1.027253815E1,5.139262848E0,1.238908259E1
1.075379567E1,-6.804699554E0,-1.128114075E1,5.676645355E0,1.434546531E1
1.076373667E1,-8.506959686E0,-1.252625153E1,5.312003632E0,1.604657979E1
1.077367667E1,-1.001342697E1,-1.399544632E1,5.115312653E0,1.795292903E1
1.078361667E1,-1.106409210E1,-1.493803619E1,4.841082916E0,1.920924629E1
1.079355767E1,-1.129206802E1,-1.466590210E1,4.128414917E0,1.896426361E1
1.080349767E1,-1.041399399E1,-1.317590057E1,3.271147614E0,1.711011494E1
1.081343867E1,-7.561376038E0,-1.123443787E1,2.793640594E0,1.382719890E1
1.082337867E1,-4.476441193E0,-9.519304504E0,2.450554047E0,1.080096751E1
1.083331967E1,-2.616409149E0,-8.039930878E0,2.487826538E0,8.813362936E0
1.084325967E1,-2.009720764E0,-6.771169281E0,2.864293671E0,7.621803541E0
1.085320067E1,-2.245181122E0,-5.803431702E0,2.911146240E0,6.869893028E0
1.086314067E1,-2.840193787E0,-5.614674225E0,2.536175995E0,6.784058967E0
1.087308167E1,-3.435206451E0,-6.831643524E0,1.570683746E0,7.806346395E0
1.088302167E1,-3.945495300E0,-8.988508301E0,1.029858398E-1,9.816864098E0
1.089296267E1,-4.288581848E0,-1.139056320E1,-8.839118958E-1,1.220320305E1
1.090290267E1,-4.573439484E0,-1.345372284E1,-1.334924011E0,1.427238694E1
1.091284367E1,-5.005441132E0,-1.427536423E1,-1.695673828E0,1.522221319E1
1.092278367E1,-5.382207642E0,-1.377809830E1,-2.024539948E0,1.492993348E1
1.093272367E1,-5.237308960E0,-1.299777100E1,-1.843715973E0,1.413402790E1
1.094266467E1,-5.041815491E0,-1.240111176E1,-1.328188019E0,1.345256703E1
1.095260467E1,-4.836891632E0,-1.168110901E1,1.990859985E-2,1.264295158E1
1.096254567E1,-3.913761292E0,-1.062475571E1,1.395098877E0,1.140829795E1
1.097248567E1,-1.764680328E0,-9.483678589E0,8.800199890E-1,9.686521121E0
1.098242667E1,1.004710693E0,-8.565787354E0,-9.595046997E-2,8.625042786E0
1.099236667E1,3.103196869E0,-7.783813477E0,1.474433899E-1,8.380890323E0
1.100230767E1,4.246968384E0,-7.258705444E0,1.139879608E0,8.486746768E0
1.101224767E1,4.952601013E0,-7.164102173E0,1.785487061E0,8.890476972E0
1.102218867E1,5.230872345E0,-7.181615753E0,1.438508606E0,9.000385399E0
1.103212867E1,5.061275024E0,-7.428153076E0,6.747967529E-1,9.013840117E0
1.104206967E1,4.321213989E0,-7.912845154E0,-4.498146057E-1,9.027089340E0
1.105200967E1,3.363206177E0,-8.437803497E0,-1.938618622E0,9.287945188E0
1.106195067E1,2.532433777E0,-9.032816162E0,-3.516038361E0,1.001835887E1
1.107189067E1,1.529519348E0,-9.630373535E0,-4.841681671E0,1.088693737E1
1.108183067E1,4.302053833E-1,-1.017224670E1,-5.552403717E0,1.159693350E1
1.109177167E1,-4.514611816E-1,-1.054227722E1,-5.638325043E0,1.196386792E1
1.110171167E1,-9.789642334E-1,-1.069900131E1,-5.454207916E0,1.204887480E1
1.111165267E1,-1.765728149E0,-1.082758392E1,-5.000651093E0,1.205657003E1
1.112159267E1,-2.641107788E0,-1.076755875E1,-4.119283905E0,1.182726814E1
1.113153367E1,-3.351829834E0,-1.051413574E1,-2.905458069E0,1.141155118E1
1.114147367E1,-4.069736938E0,-1.014590149E1,-1.452130280E0,1.102772679E1
1.115141467E1,-4.811893616E0,-9.757608948E0,1.377136230E-1,1.088045117E1
1.116135467E1,-5.241051178E0,-9.373208313E0,1.471889191E0,1.083937772E1
1.117129567E1,-5.023254089E0,-9.193881226E0,2.433639221E0,1.075560940E1
1.118123567E1,-4.020339661E0,-9.338779907E0,2.964435425E0,1.059074211E1
1.119117667E1,-2.634072418E0,-9.457932129E0,2.779869232E0,1.020384685E1
1.120111667E1,-1.672472076E0,-9.536967773E0,1.801054688E0,9.848589500E0
1.121105667E1,-1.098565521E0,-9.536219330E0,4.370910645E-1,9.609233784E0
1.122099767E1,-8.888516235E-1,-9.565708008E0,-7.685018921E-1,9.637604581E0
1.123093767E1,-8.541238403E-1,-9.611662445E0,-1.529669037E0,9.770029163E0
1.124087867E1,-8.345146179E-1,-9.687105560E0,-1.974543915E0,9.921454150E0
1.125081867E1,-7.716453552E-1,-9.618697815E0,-2.205363922E0,9.898404631E0
1.126075967E1,-5.354365540E-1,-9.468260651E0,-2.233954468E0,9.742956667E0
1.127069967E1,-2.923420715E-1,-9.377249908E0,-2.113455048E0,9.616910729E0
1.128064067E1,-1.670526123E-1,-9.329499207E0,-1.898801422E0,9.522232347E0
1.129058067E1,-1.706451416E-2,-9.277706909E0,-1.578317871E0,9.411016098E0
1.130052167E1,-2.347119141E-1,-9.147328033E0,-1.125060425E0,9.219244047E0
1.131046167E1,-5.596861267E-1,-9.128616943E0,-5.173242188E-1,9.160377733E0
1.132040267E1,-8.684939575E-1,-9.119036865E0,1.291813660E-1,9.161211870E0
1.133034267E1,-1.226699066E0,-9.159752197E0,5.517526245E-1,9.257984763E0
1.134028367E1,-1.404978333E0,-9.188791809E0,5.517526245E-1,9.311943405E0
1.135022367E1,-1.404828644E0,-9.169481964E0,1.300794983E-1,9.277384528E0
1.136016367E1,-1.205592957E0,-9.297166443E0,-5.620811462E-1,9.391841857E0
1.137010467E1,-9.587562561E-1,-9.511820068E0,-1.282233582E0,9.645623750E0
1.138004467E1,-7.527845764E-1,-9.718989258E0,-1.822759552E0,9.917050428E0
1.138998567E1,-5.596861267E-1,-9.827962646E0,-2.127226410E0,1.007110672E1
1.139992567E1,-4.578977966E-1,-9.877808990E0,-2.179018707E0,1.012565570E1
1.140986667E1,-3.911366272E-1,-9.926008759E0,-2.097588043E0,1.015275890E1
1.141980667E1,-3.740721130E-1,-9.935289459E0,-1.854194183E0,1.011375018E1
1.142974767E1,-4.010160828E-1,-9.930050354E0,-1.436263275E0,1.004139264E1
1.143968767E1,-5.150788879E-1,-9.908794556E0,-9.184899902E-1,9.964594305E0
1.144962867E1,-7.171586609E-1,-9.919721832E0,-4.195774841E-1,9.954458450E0
1.145956867E1,-1.089584198E0,-1.001088226E1,4.385879517E-2,1.007009836E1
1.146950967E1,-1.628164215E0,-1.011820908E1,3.409909058E-1,1.025404059E1
1.147944967E1,-2.240241394E0,-1.006911118E1,4.870870972E-1,1.032680663E1
1.148939021E1,-2.839445343E0,-9.926008759E0,3.466790771E-1,1.032997029E1
1.149933121E1,-3.341351624E0,-9.713450775E0,-1.408570862E-1,1.027305200E1
1.150927121E1,-3.618874512E0,-9.517208862E0,-8.773255920E-1,1.021974645E1
1.151921221E1,-3.766617279E0,-9.520502014E0,-1.670675812E0,1.037393474E1
1.152915221E1,-3.857628021E0,-9.607321472E0,-2.279759216E0,1.060090665E1
1.153909321E1,-3.882925415E0,-9.778715057E0,-2.606829071E0,1.083955422E1
1.154903321E1,-3.782933350E0,-1.012823822E1,-2.749482422E0,1.115578091E1
1.155897421E1,-3.370989990E0,-1.050904633E1,-2.648592224E0,1.134983123E1
1.156891421E1,-2.711910553E0,-1.082174606E1,-2.220033417E0,1.137511297E1
1.157885521E1,-2.168690186E0,-1.119746475E1,-1.646276550E0,1.152374334E1
1.158879521E1,-1.910776520E0,-1.181882263E1,-9.693841553E-1,1.201146706E1
1.159873621E1,-2.061213684E0,-1.271860153E1,-3.426374817E-1,1.288909722E1
1.160867621E1,-2.248025208E0,-1.356119934E1,-6.002517700E-2,1.374639400E1
1.161861721E1,-2.331701202E0,-1.407612854E1,4.939727783E-3,1.426794483E1
1.162855721E1,-2.241139526E0,-1.408211609E1,1.426533508E-1,1.426005084E1
1.163849721E1,-1.992356873E0,-1.354533234E1,2.856060791E-1,1.369405290E1
1.164843821E1,-1.872007141E0,-1.272294250E1,6.771917725E-1,1.287774302E1
1.165837821E1,-1.962568817E0,-1.210622498E1,1.370699615E0,1.234063114E1
1.166831921E1,-2.315834198E0,-1.207987976E1,1.832938385E0,1.243568439E1
1.167825921E1,-2.558629303E0,-1.221744370E1,2.000290375E0,1.264174339E1
1.168820021E1,-2.578388214E0,-1.214828751E1,2.322270813E0,1.263415675E1
1.169814021E1,-2.234104156E0,-1.175325897E1,2.743644562E0,1.227427812E1
1.170808121E1,-1.798659668E0,-1.124536514E1,3.262166290E0,1.184631346E1
1.171802121E1,-1.215771790E0,-1.084255280E1,3.226240997E0,1.137750777E1
1.172796221E1,-1.911524963E-1,-1.041698776E1,2.614612885E0,1.074180496E1
1.173790221E1,1.136586456E0,-9.595496063E0,2.176923065E0,9.904764889E0
1.174784321E1,1.493144989E0,-9.075178070E0,1.677411804E0,9.348906317E0
1.175778321E1,1.277443542E0,-9.106612701E0,8.449928284E-1,9.234515135E0
1.176772321E1,1.214873657E0,-9.390572205E0,-3.487747192E-2,9.468895436E0
1.177766421E1,1.358125763E0,-1.013811768E1,-7.677534485E-1,1.025745490E1
1.178760421E1,1.843266907E0,-1.107801315E1,-1.386716309E0,1.131560827E1
1.179754521E1,2.215842133E0,-1.186552551E1,-2.032174072E0,1.224052219E1
1.180748521E1,2.376607819E0,-1.249766098E1,-2.681972809E0,1.300126043E1
1.181742621E1,2.674638062E0,-1.305120987E1,-2.933898926E0,1.364168357E1
1.182736621E1,2.905009003E0,-1.324415863E1,-2.936443634E0,1.387333833E1
1.183730721E1,2.717299347E0,-1.303579193E1,-2.359692993E0,1.352345141E1
1.184724721E1,1.799408112E0,-1.250574417E1,-1.622775421E0,1.273832434E1
1.185718821E1,6.991960144E-1,-1.178409485E1,-8.674461365E-1,1.183664772E1
1.186712821E1,-3.228785706E-1,-1.095137650E1,1.862127686E-1,1.095771750E1
1.187706921E1,-1.603914642E0,-1.023107437E1,3.118016052E-1,1.036072609E1
1.188700921E1,-2.487078094E0,-9.817783813E0,4.944218445E-1,1.013996496E1
1.189694921E1,-2.817141724E0,-9.479337616E0,1.043929138E0,9.944039279E0
1.190689021E1,-3.109334106E0,-9.049281921E0,8.821156311E-1,9.609140954E0
1.191683021E1,-3.384461975E0,-8.753347321E0,-2.046244812E-1,9.387094511E0
1.192677121E1,-3.162922668E0,-8.507408752E0,-2.047442322E0,9.304413122E0
1.193671121E1,-3.019520874E0,-8.250093842E0,-2.863096161E0,9.240068957E0
1.194665221E1,-2.816243591E0,-8.024662628E0,-1.669478302E0,8.666810028E0
1.195659221E1,-2.151775360E0,-7.650740204E0,5.203179932E-1,7.964589988E0
1.196653321E1,-1.218466187E0,-7.354356537E0,1.059197388E0,7.529483317E0
1.197647321E1,-3.366499329E-1,-7.230863342E0,5.960604858E-1,7.263195299E0
1.198641421E1,3.794609070E-1,-7.029382324E0,2.616558838E-1,7.044477996E0
1.199635421E1,8.063731384E-1,-6.818770294E0,6.092330933E-2,6.866555003E0
1.200629521E1,8.780740356E-1,-6.615343323E0,-6.451583862E-2,6.673675418E0
1.201623521E1,6.712042236E-1,-6.425388336E0,-9.460327148E-2,6.461043272E0
1.202617521E1,4.825964355E-1,-6.204896851E0,-1.917512512E-1,6.226589178E0
1.203611621E1,4.969665527E-1,-6.005661163E0,-3.385958862E-1,6.035692913E0
1.204605621E1,6.586303711E-1,-5.741610260E0,-5.227130127E-1,5.802853715E0
1.205599721E1,8.583151245E-1,-5.404511261E0,-6.667135620E-1,5.512708390E0
1.206593721E1,1.151255951E0,-5.052742767E0,-7.303312683E-1,5.233448528E0
1.207587821E1,1.434317322E0,-4.815186768E0,-7.349716187E-1,5.077742911E0
1.208581821E1,1.525926819E0,-4.775070190E0,-6.418652344E-1,5.053883552E0
1.209575921E1,1.508113861E0,-4.813390503E0,-5.978567505E-1,5.079425976E0
1.210569921E1,1.427281952E0,-4.866979065E0,-6.620732117E-1,5.114974089E0
1.211564021E1,1.280437317E0,-4.985532532E0,-7.583230591E-1,5.202894215E0
1.212558021E1,9.934840393E-1,-5.320386200E0,-7.885601807E-1,5.469492391E0
1.213552121E1,2.303709412E-1,-5.831722870E0,-6.840774536E-1,5.876225350E0
1.214546121E1,-5.475613403E-1,-6.592740326E0,-2.401007080E-1,6.619795826E0
1.215540121E1,-1.447639618E0,-7.946225739E0,1.369053040E0,8.192220101E0
1.216534221E1,-2.800825653E0,-9.886790314E0,4.182452545E0,1.109442005E1
1.217528221E1,-4.984784088E0,-1.216340607E1,7.342531128E0,1.505686830E1
1.218522321E1,-8.259224854E0,-1.507215729E1,9.894274750E0,1.983132354E1
1.219516321E1,-1.186762115E1,-1.806428513E1,9.623338165E0,2.365940545E1
1.220510421E1,-1.533650757E1,-1.991159363E1,7.673343201E0,2.627851254E1
1.221504421E1,-1.816577408E1,-1.929861832E1,6.060896301E0,2.718761631E1
1.222498521E1,-1.908606033E1,-1.620200775E1,5.310656433E0,2.559269087E1
1.223492521E1,-1.629646133E1,-1.185669388E1,5.424419861E0,2.087055755E1
1.224486621E1,-1.135748199E1,-9.123677216E0,6.087690582E0,1.578904240E1
1.225480621E1,-7.328909454E0,-8.944499817E0,6.538253632E0,1.328404123E1
1.226474721E1,-4.342619476E0,-8.918304291E0,6.811734924E0,1.203304733E1
1.227468721E1,-2.111658783E0,-8.876690826E0,5.724396057E0,1.077141834E1
1.228462721E1,-6.997947693E-1,-9.388775940E0,3.685336304E0,1.011041691E1
1.229456821E1,-2.252815247E-1,-1.052251831E1,1.997595978E0,1.071282097E1
1.230450821E1,-2.290237427E-1,-1.154998169E1,8.566685486E-1,1.158397211E1
1.231444921E1,-2.142045593E-1,-1.196806229E1,1.128652954E-1,1.197051114E1
1.232438921E1,-3.092568970E-1,-1.196446976E1,-3.206332397E-1,1.197276000E1
1.233433021E1,-7.059320068E-1,-1.188857758E1,-6.957531738E-1,1.192982352E1
1.234427021E1,-1.063688049E0,-1.175266022E1,-1.845362549E0,1.194411225E1
1.235421121E1,-7.866142273E-1,-1.137888748E1,-3.055146790E0,1.180812280E1
1.236415121E1,-2.279759216E-1,-1.068867279E1,-2.386786652E0,1.095428909E1
1.237409221E1,-1.306483154E0,-9.797575836E0,1.124162292E-1,9.884939449E0
1.238403221E1,-2.843337250E0,-8.924740906E0,1.345851288E0,9.462921464E0
1.239397221E1,-2.622247009E0,-7.859106903E0,9.303153992E-1,8.337099462E0
1.240391321E1,-1.107097778E0,-7.093299408E0,4.176315308E-2,7.179297051E0
1.241385321E1,2.197430420E-1,-6.924600220E0,-3.451821899E-1,6.936679750E0
1.242379421E1,1.268761597E0,-7.069349213E0,-3.549119568E-1,7.191065066E0
1.243373421E1,1.910776520E0,-7.455246735E0,-5.292993164E-1,7.714397485E0
1.244367521E1,2.135309601E0,-7.951015778E0,-9.407936096E-1,8.286331613E0
1.245361521E1,2.197879486E0,-8.511300659E0,-1.345851288E0,8.892931397E0
1.246355621E1,2.152374115E0,-9.233249359E0,-1.642384644E0,9.622007866E0
1.247349621E1,1.868863678E0,-1.018571869E1,-1.875599670E0,1.052422875E1
1.248343721E1,1.314716034E0,-1.113115265E1,-2.293829956E0,1.144083447E1
1.249337733E1,1.078357544E0,-1.154234756E1,-2.539768524E0,1.186756363E1
1.250331833E1,8.195457458E-1,-1.145956970E1,-2.740201721E0,1.181110065E1
1.251325833E1,1.257385254E-1,-1.125853775E1,-3.658092957E0,1.183858634E1
1.252319833E1,-3.252735901E-1,-1.078567108E1,-3.837869110E0,1.145276137E1
1.253313933E1,-3.861968994E-1,-1.008527756E1,-3.102747803E0,1.055883589E1
1.254307933E1,-5.125341797E-1,-9.482331390E0,-2.312990112E0,9.773802901E0
1.255302033E1,-8.439450073E-1,-9.135053558E0,-1.516795807E0,9.298500751E0
1.256296033E1,-1.231040039E0,-9.025331726E0,-8.484356689E-1,9.148328559E0
1.257290133E1,-1.683698730E0,-9.154513092E0,-3.779640198E-1,9.315729073E0
1.258284133E1,-2.243384857E0,-9.409133606E0,-4.445755005E-2,9.672980270E0
1.259278233E1,-2.659968567E0,-9.644593964E0,-3.038681030E-2,1.000472633E1
1.260272233E1,-2.686313782E0,-9.512269135E0,-7.791297913E-1,9.914967930E0
1.261266333E1,-3.430715790E0,-7.725734253E0,-2.650238800E0,8.858924668E0
1.262260333E1,-6.510710907E0,-1.045396088E1,-1.747166748E0,1.243894072E1
1.263254333E1,-5.792055359E0,-1.120614670E1,-8.586145020E-1,1.264368807E1
1.264248433E1,-4.255650330E0,-1.091125992E1,-2.894979858E-1,1.171537288E1
1.265242433E1,-2.699785767E0,-1.073417816E1,4.746629333E-1,1.107866097E1
1.266236533E1,-9.505233765E-1,-1.007914032E1,1.051114197E0,1.017828106E1
1.267230533E1,7.364685059E-1,-8.880133667E0,9.678872681E-1,8.963033279E0
1.268224633E1,1.728156281E0,-8.030949554E0,4.269122314E-1,8.225869494E0
1.269218633E1,1.643432465E0,-7.333549805E0,-5.647755432E-1,7.536630177E0
1.270212733E1,1.905387726E0,-7.412585449E0,-1.698517914E0,7.839763296E0
1.271206733E1,2.577340393E0,-8.142317963E0,-2.197430420E0,8.818657821E0
1.272200833E1,2.315085754E0,-9.225166168E0,-2.325713654E0,9.791437937E0
1.273194833E1,2.070195007E0,-9.916877747E0,-2.242037659E0,1.037578452E1
1.274188833E1,8.449928284E-1,-1.064556244E1,-2.217339020E0,1.090681461E1
1.275182933E1,-3.107537842E-1,-1.099778000E1,-1.965861969E0,1.117641920E1
1.276176933E1,-1.024619293E0,-1.099059494E1,-1.708547058E0,1.116969807E1
1.277171033E1,-1.639091492E0,-1.081875229E1,-1.489552460E0,1.104313309E1
1.278165033E1,-2.196532288E0,-1.057910065E1,-1.167272644E0,1.086759633E1
1.279159133E1,-2.543061676E0,-1.027373566E1,-8.292755127E-1,1.061623779E1
1.280153133E1,-2.758164368E0,-9.947414246E0,-6.004014587E-1,1.034016454E1
1.281147233E1,-2.841241608E0,-9.625134430E0,-4.463717651E-1,1.004565152E1
1.282141233E1,-2.902464294E0,-9.372759247E0,-3.403921509E-1,9.817778858E0
1.283135333E1,-2.909649353E0,-9.208101654E0,-3.165916443E-1,9.662061152E0
1.284129333E1,-2.995870056E0,-9.209448853E0,-3.174897766E-1,9.689684480E0
1.285123333E1,-3.098855896E0,-9.276359711E0,-3.275189209E-1,9.785756281E0
1.286117433E1,-3.023412781E0,-9.259594574E0,-3.637435913E-1,9.747483056E0
1.287111433E1,-2.521356812E0,-9.047934723E0,-3.603007507E-1,9.399584010E0
1.288105533E1,-1.885928192E0,-8.896898804E0,-3.805087280E-1,9.102544719E0
1.289099533E1,-1.550326080E0,-9.055119781E0,-4.736151123E-1,9.199076937E0
1.290093633E1,-1.380279694E0,-9.367969208E0,-6.553372192E-1,9.491758845E0
1.291087633E1,-1.347647552E0,-9.662706299E0,-8.696914673E-1,9.794917569E0
1.292081733E1,-1.357227631E0,-9.851763153E0,-1.111738129E0,1.000676100E1
1.293075733E1,-1.364263000E0,-9.914632416E0,-1.330882416E0,1.009615756E1
1.294069833E1,-1.359772339E0,-9.873018951E0,-1.448687439E0,1.007095722E1
1.295063833E1,-1.480122070E0,-9.773625641E0,-1.503473511E0,9.998747527E0
1.296057933E1,-1.601968689E0,-9.695039063E0,-1.575922852E0,9.952066064E0
1.297051933E1,-1.627715149E0,-9.622589722E0,-1.624421997E0,9.893555295E0
1.298045933E1,-1.618733826E0,-9.536668396E0,-1.661245422E0,9.814686936E0
1.299040033E1,-1.700014801E0,-9.503736877E0,-1.705852661E0,9.804131693E0
1.300034033E1,-1.874701538E0,-9.579329681E0,-1.647923126E0,9.899177422E0
1.301028133E1,-2.145638123E0,-9.789642334E0,-1.529219971E0,1.013801626E1
1.302022133E1,-2.475402374E0,-1.006477020E1,-1.381177826E0,1.045633149E1
1.303016233E1,-2.737507324E0,-1.039213943E1,-1.165177002E0,1.080963209E1
1.304010233E1,-2.969973907E0,-1.061951660E1,-9.056167603E-1,1.106413212E1
1.305004333E1,-3.126697998E0,-1.083881058E1,-5.101391602E-1,1.129231141E1
1.305998333E1,-3.489244080E0,-1.132709518E1,-4.070036316E-1,1.185932382E1
1.306992433E1,-4.073778534E0,-1.216505264E1,4.849914551E-2,1.282912817E1
1.307986433E1,-4.565056915E0,-1.303698944E1,9.939331055E-1,1.384885343E1
1.308980433E1,-4.772375793E0,-1.365295853E1,2.127525787E0,1.461865976E1
1.309974533E1,-4.575235748E0,-1.379680939E1,3.324586487E0,1.491098946E1
1.310968533E1,-3.851790161E0,-1.329774719E1,4.811743927E0,1.465671339E1
1.311962633E1,-3.168161774E0,-1.258028915E1,6.584357758E0,1.454835700E1
1.312956633E1,-2.856060791E0,-1.232851273E1,8.149353333E0,1.505195233E1
1.313950733E1,-2.497556305E0,-1.233599716E1,8.326584778E0,1.509127654E1
1.314944733E1,-1.944905548E0,-1.210862000E1,6.155948639E0,1.372213684E1
1.315938833E1,-9.117539978E-1,-1.158171570E1,3.745211792E0,1.220631170E1
1.316932833E1,-1.047821045E-3,-1.128787674E1,2.370171204E0,1.153403112E1
1.317926933E1,5.899232483E-1,-1.118429214E1,9.081614685E-1,1.123659902E1
1.318920933E1,1.415456543E0,-1.145462997E1,2.912942505E-1,1.154542842E1
1.319914933E1,2.188748474E0,-1.246547791E1,3.330574036E-1,1.266055633E1
1.320909033E1,3.054548035E0,-1.339758957E1,-3.972738647E-1,1.374712684E1
1.321903033E1,3.309767303E0,-1.373992767E1,-1.990111542E0,1.427237598E1
1.322897133E1,3.383114777E0,-1.375399841E1,-3.510050812E0,1.459240880E1
1.323891133E1,3.070415039E0,-1.384650604E1,-4.569996643E0,1.490094116E1
1.324885233E1,2.731669464E0,-1.399529663E1,-4.649032288E0,1.499812812E1
1.325879233E1,2.435285797E0,-1.387479721E1,-3.544479218E0,1.452597492E1
1.326873333E1,1.983525238E0,-1.305899368E1,-1.965263214E0,1.335417343E1
1.327867333E1,1.076710968E0,-1.216520233E1,-7.670050049E-1,1.223681948E1
1.328861333E1,-4.668791199E-1,-1.137170242E1,-6.026467896E-1,1.139722665E1
1.329855433E1,-1.663341064E0,-1.039528290E1,-6.827302551E-1,1.054963178E1
1.330849433E1,-2.204316101E0,-9.695188751E0,1.794767761E-1,9.944239856E0
1.331843533E1,-2.641257477E0,-9.250613251E0,6.340814209E-1,9.641169318E0
1.332837533E1,-3.069067841E0,-8.762328644E0,1.420545959E-1,9.285351915E0
1.333831633E1,-3.008892975E0,-8.154143372E0,-5.493576050E-1,8.708919843E0
1.334825633E1,-3.149750061E0,-7.566166077E0,-1.314117279E0,8.300283054E0
1.335819733E1,-3.148702240E0,-7.043453064E0,-1.453178101E0,7.850877878E0
1.336813733E1,-2.652184753E0,-6.553970947E0,-4.650828552E-1,7.085543113E0
1.337807833E1,-1.785936127E0,-6.175557861E0,3.860472107E-1,6.440195276E0
1.338801833E1,-1.024918671E0,-6.024671631E0,1.737886047E-1,6.113700109E0
1.339795833E1,-4.144880676E-1,-5.935756531E0,-4.740641785E-1,5.969065488E0
1.340789933E1,5.239105225E-2,-5.857918396E0,-9.957293701E-1,5.942173822E0
1.341783933E1,3.631448364E-1,-5.738766174E0,-1.080004120E0,5.850788005E0
1.342778033E1,5.056484985E-1,-5.580096130E0,-8.405021667E-1,5.665650635E0
1.343772033E1,4.126918030E-1,-5.347030792E0,-5.861810303E-1,5.394873587E0
1.344766133E1,1.213975525E-1,-5.109474792E0,-3.983216858E-1,5.126414945E0
1.345760133E1,-1.324745178E-1,-4.971611481E0,-3.817062378E-1,4.988002593E0
1.346754233E1,-1.754351807E-1,-4.982838135E0,-5.438191223E-1,5.015495251E0
1.347748233E1,-9.310638428E-2,-5.053640900E0,-7.521858215E-1,5.110160335E0
1.348742333E1,-7.274871826E-2,-5.187163239E0,-8.292755127E-1,5.253537162E0
1.349736346E1,-9.699829102E-2,-5.421426086E0,-7.249424744E-1,5.470540291E0
1.350730446E1,-1.682501221E-1,-5.667065277E0,-6.623725891E-1,5.708123545E0
1.351724446E1,-2.830613708E-1,-5.908812561E0,-6.659651184E-1,5.952957178E0
1.352718446E1,-4.567002869E-1,-6.133195953E0,-7.153623962E-1,6.191640422E0
1.353712546E1,-5.583389282E-1,-6.362369385E0,-7.583230591E-1,6.431682549E0
1.354706546E1,-6.816824341E-1,-6.528972931E0,-7.226971436E-1,6.604125198E0
1.355700646E1,-1.056053925E0,-6.735393677E0,-4.626878357E-1,6.833363587E0
1.356694646E1,-1.642534332E0,-7.102879486E0,-2.844085693E-3,7.290324006E0
1.357688746E1,-2.305655365E0,-7.761958923E0,9.024732971E-1,8.147300844E0
1.358682746E1,-3.194207611E0,-8.947044525E0,2.945125580E0,9.946171760E0
1.359676846E1,-4.399650879E0,-1.038315811E1,5.230872345E0,1.243096640E1
1.360670846E1,-6.314618683E0,-1.225980560E1,6.454427948E0,1.522619068E1
1.361664846E1,-8.732540588E0,-1.456126968E1,7.030879211E0,1.837718973E1
1.362658946E1,-1.122171432E1,-1.661275360E1,7.574548645E0,2.143091789E1
1.363652946E1,-1.362122452E1,-1.770757690E1,8.613687744E0,2.394350964E1
1.364647046E1,-1.602253098E1,-1.733784576E1,9.842632141E0,2.557732985E1
1.365641046E1,-1.684327423E1,-1.577674210E1,9.701475677E0,2.503437853E1
1.366635146E1,-1.423958862E1,-1.392164978E1,8.212521973E0,2.154121013E1
1.367629146E1,-9.503587189E0,-1.230665817E1,6.779551849E0,1.696273351E1
1.368623246E1,-6.162684631E0,-1.116752701E1,5.363795929E0,1.383700286E1
1.369617246E1,-4.074077911E0,-9.805808716E0,4.489763489E0,1.152865871E1
1.370611346E1,-2.452500000E0,-8.499475250E0,3.912414093E0,9.672787593E0
1.371605346E1,-1.252295837E0,-7.785310364E0,3.146157532E0,8.489853328E0
1.372599346E1,-6.418652344E-1,-7.991731110E0,2.003284149E0,8.263952111E0
1.373593446E1,-8.764274597E-1,-8.962312775E0,4.041595459E-1,9.014128926E0
1.374587446E1,-1.317111053E0,-9.822573853E0,-7.830216980E-1,9.941371213E0
1.375581546E1,-1.807341614E0,-1.082039886E1,-1.245709534E0,1.104080194E1
1.376575546E1,-2.910397797E0,-1.216565140E1,-2.180216217E0,1.269751283E1
1.377569646E1,-4.172273712E0,-1.329385529E1,-4.345164185E0,1.459503025E1
1.378563646E1,-4.346361694E0,-1.316497330E1,-6.472689972E0,1.530042801E1
1.379557746E1,-3.423081665E0,-1.211445786E1,-5.413342896E0,1.370335209E1
