"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.028250750E0,9.223369904E0,7.891140289E0,2.514890259E1,2.792504161E1
3.038257750E0,6.863078156E0,8.227041779E0,2.728990036E1,2.931765202E1
3.048263500E0,4.164489899E0,7.405999146E0,2.563179840E1,2.700334958E1
3.058270500E0,1.912872162E0,6.571933594E0,2.026411057E1,2.138886552E1
3.068276500E0,1.809736633E0,6.661896515E0,1.439451645E1,1.596427623E1
3.078282500E0,3.374582520E0,8.238717499E0,1.059137512E1,1.383623866E1
3.088289500E0,5.071304169E0,8.905131683E0,1.061322968E1,1.475330947E1
3.098295500E0,6.549031219E0,8.169561310E0,1.410950912E1,1.757013915E1
3.108301500E0,9.288783875E0,9.646988983E0,1.903292084E1,2.327225769E1
3.118308500E0,1.226639191E1,1.089015381E1,2.478441055E1,2.972081471E1
3.128314500E0,1.365265915E1,9.179361420E0,2.944227448E1,3.372689289E1
3.138321500E0,1.271845184E1,6.446494446E0,2.960378860E1,3.285879803E1
3.148327500E0,9.464967499E0,5.250780945E0,2.535397614E1,2.756774231E1
3.158333500E0,6.048023071E0,5.297932892E0,1.891391830E1,2.055195810E1
3.168340500E0,4.317621460E0,5.379513245E0,1.283595749E1,1.457198760E1
3.178346500E0,4.332590332E0,5.616021423E0,8.897347870E0,1.137865698E1
3.188352500E0,4.274960175E0,7.002887421E0,7.163353729E0,1.089171031E1
3.198359500E0,3.061882782E0,7.978708191E0,8.466992798E0,1.203016532E1
3.208365500E0,2.917283478E0,7.868986359E0,1.153995255E1,1.426891706E1
3.218372500E0,4.241429901E0,7.335795135E0,1.442131073E1,1.672656035E1
3.228378500E0,6.052064667E0,6.802454224E0,1.709220657E1,1.936606299E1
3.238384500E0,7.632328491E0,5.595813446E0,1.817191132E1,2.048862922E1
3.248391500E0,8.403375092E0,4.553830261E0,1.679342789E1,1.932286995E1
3.258397500E0,7.088808746E0,4.909191284E0,1.406924286E1,1.650136246E1
3.268403500E0,4.668192444E0,4.965773621E0,1.133023865E1,1.322214945E1
3.278410500E0,2.039658508E0,4.996759186E0,9.199868774E0,1.066608619E1
3.288416500E0,6.063890076E-1,5.073100433E0,7.946674805E0,9.447417429E0
3.298423500E0,1.239422607E-1,5.212760010E0,7.633226624E0,9.244153682E0
3.308429500E0,1.423539734E-1,4.951852570E0,8.156089325E0,9.542688384E0
3.318435500E0,1.301393738E0,5.592969360E0,9.038055267E0,1.070800518E1
